Facility ID,Facility name,Company name,City,Address,Postal code,Province,Latitude,Longitude,Total emissions,Units,Report year,Industry classification,Industry classification link,Facility information,Facility details
10679,Gibraltar Mine (SFO),Gibraltar Mines Ltd.,McLeese Lake,0 10251 Gibraltar Mine Rd. Road,V0L 1P0,British Columbia,52.5299,-122.2851,100.62,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Copper-Zinc Ore Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212233&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10679-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110679&GoCTemplateCulture=en-CA
"
10681,Hope Bay Project,Agnico Eagle Mines Limited,Cambridge Bay,,X0B 0C0,Nunavut,68.13925,-106.61072,47.16,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Gold and Silver Ore Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212220&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10681-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110681&GoCTemplateCulture=en-CA
"
10683,Kawartha Ethanol Inc.,Kawartha Ethanol Inc.,Havelock,6830 7 Highway,K0L 1Z0,Ontario,44.44202,-77.82546,25.32,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Basic Organic Chemical Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325190&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10683-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110683&GoCTemplateCulture=en-CA
"
10686,Methanex Medicine Hat Methanol Plant,Methanex Corporation,Medicine Hat,3806 Box Springs Road NW Road,T1A 7H1,Alberta,50.08071,-110.72786,479.92,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Basic Organic Chemical Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325190&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10686-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110686&GoCTemplateCulture=en-CA
"
10687,Bridgewater Plant,Michelin North America (Canada),Bridgewater,233 Logan Road,B4V 2X3,Nova Scotia,44.3853,-64.541,14.87,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Tire Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=326210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10687-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110687&GoCTemplateCulture=en-CA
"
10688,Waterville Plant,Michelin North America (Canada),Waterville,866 Randolph Road Road,B0P 1V0,Nova Scotia,45.0493,-64.653,44.75,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Tire Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=326210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10688-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110688&GoCTemplateCulture=en-CA
"
10689,Pictou County Plant,Michelin North America (Canada),New Glasgow,2863 Granton Road,B2H 5C6,Nova Scotia,45.6174,-62.737,20.41,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Tire Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=326210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10689-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110689&GoCTemplateCulture=en-CA
"
10690,Spy Hill Generating Station,Northland Power Inc.,Rural Municipality of Spy H,,S0A 3W0,Saskatchewan,50.59863,-101.84814,38.71,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10690-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110690&GoCTemplateCulture=en-CA
"
10692,Waskada 11-30-001-25 W1M,Tundra Oil & Gas Limited,Waskada,,N/A,Manitoba,49.06753,-100.81467,41.37,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10692-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110692&GoCTemplateCulture=en-CA
"
10693,Peyto Nosehill 11-21-055-20W5,Peyto Exploration and Development Corporation,n/a,,N/A,Alberta,53.7683,-116.9154,64.54,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10693-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110693&GoCTemplateCulture=en-CA
"
10696,Tattoo d-068-B/094-O-15 Compressor Station,NTE Energy Canada Ltd,Northen Rockies,N/A,V0C 1R0,British Columbia,59.80472,-122.71638,28.73,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10696-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110696&GoCTemplateCulture=en-CA
"
10697,ROXUL Inc.,ROXUL Inc.,Milton,805 Steeles Avenue East,L9T 5H3,Ontario,43.5332,-79.8874,87.17,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,All Other Non-Metallic Mineral Product Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327990&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10697-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110697&GoCTemplateCulture=en-CA
"
10703,Expert Manufacturing Inc.,Expert Manufacturing Inc.,Concord,180 Viceroy Road East,L4K 2L8,Ontario,43.78783,-79.4752,0.74,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Office Furniture (except Wood) Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=337214&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10703-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110703&GoCTemplateCulture=en-CA
"
10706,Global File Inc.,Global File Inc.,Concord,7939 Keele Street,L4K 1Y6,Ontario,43.8049,-79.4991,1.67,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Office Furniture (except Wood) Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=337214&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10706-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110706&GoCTemplateCulture=en-CA
"
10707,Wolf Lake Sweet Gas Plant,Cenovus Energy Inc.,n/a,,N/A,Alberta,53.3731,-116.086,28.74,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10707-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110707&GoCTemplateCulture=en-CA
"
10709,Shepard Landfill,City of Calgary,Calgary,12111 52nd Street Southeast,T3N 1B6,Alberta,50.9505,-113.958,23.87,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10709-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110709&GoCTemplateCulture=en-CA
"
10710,Honda of Canada Mfg.,Honda Canada Inc.,Alliston,4700 Industrial Parkway,L9R 1A2,Ontario,44.1486,-79.8408,56.86,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Automobile and Light-Duty Motor Vehicle Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=336110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10710-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110710&GoCTemplateCulture=en-CA
"
10711,Pikes Peak South Thermal 05-07-049-23W3,Husky Oil Operations Limited,Waseca,,S0M 3A0,Saskatchewan,53.21062,-109.36673,291.23,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10711-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110711&GoCTemplateCulture=en-CA
"
10712,Tupper West 5-1 Gas Plant,NorthRiver Midstream Inc.,Peace River District,4590 200 Road,V0C 1B0,British Columbia,55.64177,-120.50623,123.03,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10712-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110712&GoCTemplateCulture=en-CA
"
10713,Tupper Main Gas Plant A-21-B/093-P-09,NorthRiver Midstream Inc.,Peace River District,15705 209 Road,V0C 2L0,British Columbia,55.5163,-120.13119,69.24,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10713-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110713&GoCTemplateCulture=en-CA
"
10714,Musreau Gas Plant,Pembina Pipeline Corporation,Greenview No. 16,Unnamed Rd Road,N/A,Alberta,54.38681,-118.77192,58.32,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10714-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110714&GoCTemplateCulture=en-CA
"
10715,CORY,Potash Corporation of Saskatchewan Inc.,Saskatoon,7 Highway,S7K 3N9,Saskatchewan,52.0904,-106.8741,58.64,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Potash Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212396&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10715-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110715&GoCTemplateCulture=en-CA
"
10716,Patience Lake Division,Potash Corporation of Saskatchewan Inc.,Saskatoon,1 Highway 316 & 394,S7K 3L6,Saskatchewan,52.117,-106.6609,70.71,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Potash Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212396&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10716-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110716&GoCTemplateCulture=en-CA
"
10718,PROFILE INDUSTRIES INC.,Profile Industries Ltd.,Toronto,201 Garyray Drive West,M9L 2T2,Ontario,43.7689,-79.5371,2.39,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Office Furniture (except Wood) Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=337214&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10718-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110718&GoCTemplateCulture=en-CA
"
10719,Lieu d'enfouissement technique,Régie de gestion des matières résiduelles de la Mauricie,Saint-Étienne-des-Grès,400 de la Gabelle Boulevard,G0X 2P0,Quebec,46.4332,-72.7438,92.82,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,All Other Waste Management Services,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562990&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10719-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110719&GoCTemplateCulture=en-CA
"
10720,Lieu enfouissement technique de Champlain,Régie de gestion des matières résiduelles de la Mauricie,Champlain,295 Sainte-Marie Route,G0X 1C0,Quebec,46.47526,-72.32049,39.43,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,All Other Waste Management Services,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562990&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10720-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110720&GoCTemplateCulture=en-CA
"
10721,Yellowhead Power Station,Saskatchewan Power Corporation,North Battleford,10 Russett Road East,N/A,Saskatchewan,52.75763,-108.27895,149.93,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10721-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110721&GoCTemplateCulture=en-CA
"
10722,Mine Lac Bloom,MINERAI DE FER QUÉBEC INC.,Fermont,755 Route 389,G0G 1J0,Quebec,52.84556,-67.29972,80.02,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Iron Ore Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10722-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110722&GoCTemplateCulture=en-CA
"
10724,City View Drive,Spec Furniture Inc.,Toronto,165 City View Drive,M9W 5B1,Ontario,43.7043,-79.5877,0.73,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Institutional Furniture Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=337127&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10724-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110724&GoCTemplateCulture=en-CA
"
10725,Farrell Creek B-88-I,Canadian Natural Resources Limited,Fort St. John,,N/A,British Columbia,56.237,-122.097,42.46,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10725-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110725&GoCTemplateCulture=en-CA
"
10726,Kaybob Gas Plant,Paramount Resources Ltd.,Fox Creek,,T0H 1P0,Alberta,54.5247,-116.7943,46.46,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10726-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110726&GoCTemplateCulture=en-CA
"
10727,Central Heating and Cooling Plant,University of Calgary,Calgary,3550 24th Ave NW Avenue Northwest,T2N 1N4,Alberta,51.0749,-114.1387,74.6,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Universities,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=611310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10727-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110727&GoCTemplateCulture=en-CA
"
10728,University of Saskatchewan,University of Saskatchewan,Saskatoon,105 Administration Place,S7N 5A2,Saskatchewan,52.1299,-106.6313,54.34,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Universities,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=611310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10728-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110728&GoCTemplateCulture=en-CA
"
10729,York Energy Centre,York Energy Centre LP,Newmarket,18765 Dufferin Street,L3Y 4V9,Ontario,44.4,-79.31,22.61,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10729-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110729&GoCTemplateCulture=en-CA
"
10730,Dépôt Rive-Nord,Dépôt Rive-Nord Inc.,St-Thomas,1001 St-joseph Road,J0K 3L0,Quebec,46.05983,-73.25761,40.24,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10730-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110730&GoCTemplateCulture=en-CA
"
10735,Mackay River Commercial Program,PetroChina Canada Ltd.,Ft McMurray,,N/A,Alberta,56.79043,-112.09594,551.79,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,In-situ oil sands extraction,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211141&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10735-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110735&GoCTemplateCulture=en-CA
"
10736,Apex Utilities Inc.,Apex Utilities Inc.,Leduc,5509 45 Street Street,T9E 6T6,Alberta,53.27026,-113.54154,43.9,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Natural Gas Distribution,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10736-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110736&GoCTemplateCulture=en-CA
"
10738,"Gerdau Ameristeel Corporation, Cambridge Mill",Gerdau Ameristeel Corporation,Cambridge,160 Orion Place,N1T 1R9,Ontario,43.3706,-80.284,16.5,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Iron and Steel Mills and Ferro-Alloy Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10738-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110738&GoCTemplateCulture=en-CA
"
10742,Meadow Lake Power Station,Saskatchewan Power Corporation,Meadow Lake,,S9X 1Y2,Saskatchewan,54.1306,-108.4541,11.78,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10742-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110742&GoCTemplateCulture=en-CA
"
10744,Kirby South 13-21-73-7W4,Canadian Natural Resources Limited,n/a,,N/A,Alberta,55.3424,-111.0294,575.13,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,In-situ oil sands extraction,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211141&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10744-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110744&GoCTemplateCulture=en-CA
"
10745,"Cascades Papier Kingsey Falls, une division de Cascades Canad",Cascades Canada ULC,Kingsey Falls,408 Marie-Victorin,J0A 1B0,Quebec,45.8588,-72.0745,64.43,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Paperboard Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322130&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10745-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110745&GoCTemplateCulture=en-CA
"
10746,Spyhill Landfill,City of Calgary,Calgary,6600 112 Avenue Northwest,T3R 1R8,Alberta,51.16,-114.18,37.86,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10746-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0110746&GoCTemplateCulture=en-CA
"
